City,SubLocation,Name,Price,Rate_per_sqft,Bedroom,Status,Transaction,Carpet_area_sqft,Total_area
Noida,Taj Expressway,"7 BHK Villa for Sale in Taj Expressway, Greater Noida West Noida",25000000,5375.0,7,Ready to Move,Resale,,4652.0
Noida,Techzone 4,"2 BHK Flat for Sale in Techzone 4, Greater Noida",4700000,4921.0,2,Ready to Move,Resale,916.0,956.0
Noida,Techzone 4,"3 BHK Flat for Sale in Techzone 4, Greater Noida",5500000,9000.0,3,Ready to Move,Resale,,612.0
Noida,Telecom City Door Sanchar Sehkari Awas Samiti Limited,"2 BHK Flat for Sale in Telecom City Door Sanchar Sehkari Awas Samiti Limited, Sector 62, NH 24, Noida",6500000,6190.0,2,Ready to Move,Resale,3000.0,1051.0
Noida,The Golden Palm,"1 BHK Flat for Sale in The Golden Palm, Sector 168, Noida Express Way, Noida",2100000,4150.0,1,Ready to Move,Resale,103.0,507.0
Noida,The Hyde Park,"2 BHK Flat for Sale in The Hyde Park, Sector 78, Noida",6500000,,2,,Resale,,
Noida,Today Ridge Residency,"2 BHK Flat for Sale in Today Ridge Residency, Sector 135, Noida Express Way, Noida",5500000,4490.0,2,Ready to Move,Resale,450.0,1225.0
Noida,Trikuta Hills,"2 BHK Flat for Sale in Trikuta Hills, C Block, Noida",7800000,7222.0,2,Ready to Move,Resale,1750.0,1081.0
Noida,UGCC Burgundy,"4 BHK Flat for Sale in UGCC Burgundy, Sector 96, Noida",46400000,5473.0,4,Ready to Move,Resale,,8478.0
Noida,UPSIDC Site C Block E,"1 BHK Flat for Sale in UPSIDC Site C Block E, Greater Noida",2600000,4094.0,1,Ready to Move,Resale,450.0,636.0
Noida,UPSIDC Site C Block E Greater Noida,2 BHK Villa for Sale in UPSIDC Site C Block E Greater Noida,6200000,4114.0,2,Ready to Move,Resale,768.0,1508.0
Noida,UPSIDC Site C Block G,"3 BHK Flat for Sale in UPSIDC Site C Block G, Greater Noida",4700000,3629.0,3,Ready to Move,Resale,830.0,1296.0
Noida,Uppal Plumeria Garden Estate,"3 BHK Flat for Sale in Uppal Plumeria Garden Estate, Omicron, Greater Noida",8500000,4533.0,3,Ready to Move,Resale,2500.0,1876.0
Noida,Uppal Plumeria Garden Estate,"3 BHK Flat for Sale in Uppal Plumeria Garden Estate, Omicron 3, Greater Noida",6500000,7812.0,3,Ready to Move,Resale,,833.0
Noida,Urbtech Xaviers,"5 BHK Flat for Sale in Urbtech Xaviers, Sector 168, Noida Express Way, Noida",22000000,4110.0,5,Ready to Move,Resale,1440.0,5353.0
Noida,VVIP Homes,"2 BHK Flat for Sale in VVIP Homes, Greater Noida West, Noida",6700000,5630.0,2,Ready to Move,Resale,700.0,1191.0
Noida,Varun Enclave,"2 BHK Flat for Sale in Varun Enclave, Sector 28, Noida Sector 18 Metro, Noida",12000000,9554.0,2,Ready to Move,Resale,900.0,1257.0
Noida,Venetia Heights,"2 BHK Flat for Sale in Venetia Heights, UPSIDC Site C Block H, Greater Noida",4000000,4706.0,2,Ready to Move,Resale,950.0,850.0
Noida,Vijayant Enclave,"3 BHK Flat for Sale in Vijayant Enclave, Arun Vihar, Sector 37, Golf course Metro, Noida",35000000,13704.0,3,Ready to Move,Resale,,2554.0
Noida,Vijayant Enclave,"3 BHK Villa for Sale in Vijayant Enclave, Sector 29 Noida",36000000,5500.0,3,Ready to Move,Resale,1890.0,6546.0
Noida,Vijayant Enclave,"3 BHK Flat for Sale in Vijayant Enclave, Sector 29, Noida",16500000,6799.0,3,Ready to Move,Resale,,2427.0
Noida,Wave Amore,"3 BHK Flat for Sale in Wave Amore, Wave City Center, Sector 32, Noida City centre Metro, Noida",22400000,10501.0,3,Ready to Move,Resale,900.0,2134.0
Noida,Wave Trucia,"2 BHK Flat for Sale in Wave Trucia, Wave City Center, Sector 32, Noida City centre Metro, Noida",12000000,7747.0,2,Ready to Move,Resale,2100.0,1549.0
Noida,White Orchid,"3 BHK Flat for Sale in White Orchid, Noida Extension Block A, Noida",7100000,5491.0,3,Ready to Move,Resale,307.0,1294.0
Noida,XU 3 Greater Noida,2 BHK House for Sale in XU 3 Greater Noida,10500000,8129.0,2,Ready to Move,Resale,2200.0,1292.0
Noida,Yamuna Enclave,"3 BHK Flat for Sale in Yamuna Enclave, Sector 28, Noida Sector 18 Metro, Noida",16000000,8889.0,3,Ready to Move,Resale,50.0,1800.0
Noida,Yamuna Expressway,"2 BHK Flat for Sale in Yamuna Expressway, Greater Noida",4500000,4036.0,2,Ready to Move,Resale,,1115.0
Noida,Zeta 1,"4 BHK Flat for Sale in Zeta 1, Greater Noida",12500000,5388.0,4,Ready to Move,Resale,,2320.0
Noida,gaur City 2 16th Avenue,"3 BHK Flat for Sale in gaur City 2 16th Avenue, Sector 16, Greater Noida",7500000,7037.0,3,Ready to Move,Resale,,1066.0
Ghaziabad,ADITYA GARDEN CITY,"2 BHK Flat for Sale in ADITYA GARDEN CITY, Vasundhara Sector 6, Ghaziabad",6500000,4985.0,2,Ready to Move,Resale,1326.0,1304.0
Ghaziabad,ADITYA GARDEN CITY,"2 BHK Flat for Sale in ADITYA GARDEN CITY, Vasundhara, Ghaziabad",6500000,5263.0,2,Ready to Move,Resale,3000.0,1236.0
Ghaziabad,ADITYA GARDEN CITY,"3 BHK Flat for Sale in ADITYA GARDEN CITY, Vasundhara, Ghaziabad",8400000,5091.0,3,Ready to Move,Resale,,1650.0
Ghaziabad,ATS Advantage,"2 BHK Flat for Sale in ATS Advantage, Indirapuram, Ghaziabad",14500000,10623.0,2,Ready to Move,Resale,,1365.0
Ghaziabad,ATS Advantage,"4 BHK Flat for Sale in ATS Advantage, Ahinsa Khand-1, Indirapuram, Ghaziabad",37000000,12131.0,4,Ready to Move,Resale,2800.0,3051.0
Ghaziabad,ATS Advantage,"4 BHK Flat for Sale in ATS Advantage, Ahinsa Khand, Indirapuram, Ghaziabad",37400000,12262.0,4,Ready to Move,Resale,1154.0,3051.0
Ghaziabad,ATS Advantage Phase 2,"2 BHK Flat for Sale in ATS Advantage Phase 2, Indirapuram, Ghaziabad",9500000,6960.0,2,Ready to Move,Resale,800.0,1365.0
Ghaziabad,ATS Advantage Phase 2,"3 BHK Flat for Sale in ATS Advantage Phase 2, Ahinsa Khand, Indirapuram, Ghaziabad",13000000,7715.0,3,Ready to Move,Resale,,1686.0
Ghaziabad,ATS Advantage Phase 2,"3 BHK Flat for Sale in ATS Advantage Phase 2, Indirapuram, Ghaziabad",13000000,9524.0,3,Ready to Move,Resale,2260.0,1365.0
Ghaziabad,Aakash Kunj Apartment,"4 BHK Flat for Sale in Aakash Kunj Apartment, Sahibabad, Ghaziabad",12000000,16667.0,4,Ready to Move,Resale,1350.0,720.0
Ghaziabad,Abhay Khand 3,"2 BHK Flat for Sale in Abhay Khand 3, Ghaziabad",6500000,6038.0,2,Ready to Move,Resale,900.0,1077.0
Ghaziabad,Aditya City Apartments,"2 BHK Flat for Sale in Aditya City Apartments, NH 24, Ghaziabad",3500000,13750.0,2,Ready to Move,Resale,980.0,255.0
Ghaziabad,Aditya Mega City,"3 BHK Flat for Sale in Aditya Mega City, Vaibhav Khand, Indirapuram, Ghaziabad",13500000,9055.0,3,Ready to Move,Resale,1270.0,1491.0
Ghaziabad,Aditya Urban Homes,"1 BHK Flat for Sale in Aditya Urban Homes, NH 24, Ghaziabad",2000000,2376.0,1,Ready to Move,Resale,1650.0,842.0
Ghaziabad,Aditya White Cottage,"3 BHK Flat for Sale in Aditya White Cottage, NH 24, Ghaziabad",4700000,3413.0,3,Ready to Move,Resale,1350.0,1378.0
Ghaziabad,Aditya World City,"2 BHK Flat for Sale in Aditya World City, NH 24, Ghaziabad",2900000,29861.0,2,Ready to Move,Resale,1570.0,98.0
Ghaziabad,Ahinsa Khand-2,"3 BHK Flat for Sale in Ahinsa Khand-2, Indirapuram, Ghaziabad",11500000,11875.0,3,Ready to Move,Resale,,969.0
Ghaziabad,Amrapali Empire,"2 BHK Flat for Sale in Amrapali Empire, NH 24, Ghaziabad",4350000,16714.0,2,Ready to Move,Resale,,261.0
Ghaziabad,Amrapali Empire,"3 BHK Flat for Sale in Amrapali Empire, NH 24, Ghaziabad",6500000,3939.0,3,Ready to Move,Resale,,1651.0
Ghaziabad,Amrapali Village,"2 BHK Flat for Sale in Amrapali Village, Indirapuram, Ghaziabad",6000000,5591.0,2,Ready to Move,Resale,,1074.0
Ghaziabad,Angel Mercury,"2 BHK Flat for Sale in Angel Mercury, Indirapuram, Ghaziabad",5700000,4770.0,2,Ready to Move,Resale,900.0,1195.0
Ghaziabad,Ansal Aquapolis,"1 BHK Flat for Sale in Ansal Aquapolis, Crossings Republik, Ghaziabad",1500000,3448.0,1,Ready to Move,Resale,450.0,436.0
Ghaziabad,Ansal Aquapolis,"2 BHK Flat for Sale in Ansal Aquapolis, Crossings Republik, Ghaziabad",3300000,2655.0,2,Ready to Move,Resale,3200.0,1243.0
Ghaziabad,Ansal East End,"2 BHK Flat for Sale in Ansal East End, Tronica City, Ghaziabad",3200000,2560.0,2,Ready to Move,Resale,1080.0,1250.0
Ghaziabad,Ansal East End,"6 BHK House for Sale in Ansal East End, Tronica City Ghaziabad",3950000,3762.0,6,Ready to Move,Resale,1175.0,1050.0
Ghaziabad,Avantika Colony,"7 BHK House for Sale in Avantika Colony, Shastri Nagar Ghaziabad",22500000,5294.0,7,Ready to Move,Resale,,4251.0
Ghaziabad,Bahrampur,"1 BHK Flat for Sale in Bahrampur, Ghaziabad",1400000,3111.0,1,Ready to Move,Resale,,451.0
Ghaziabad,Balaji Enclave,"2 BHK Flat for Sale in Balaji Enclave, Govindpuram, Ghaziabad",1800000,2500.0,2,Ready to Move,Resale,,720.0
Ghaziabad,Balaji Enclave,"3 BHK Flat for Sale in Balaji Enclave, Govindpuram, Ghaziabad",2500000,2427.0,3,Poss. by Aug '24,Resale,,1031.0
Ghaziabad,Banke Bihari Kunj,"2 BHK Flat for Sale in Banke Bihari Kunj, Sahibabad, Ghaziabad",3800000,5250.0,2,Ready to Move,Resale,,724.0
Ghaziabad,Bankey Bihari Sharnam,"2 BHK Flat for Sale in Bankey Bihari Sharnam, Garhi, Raj Nagar Extension, Ghaziabad",4300000,3601.0,2,Ready to Move,Resale,1000.0,1195.0
Ghaziabad,Bharat City,"2 BHK Flat for Sale in Bharat City, Bhopura, Ghaziabad",2700000,2798.0,2,Ready to Move,Resale,2910.0,965.0
Ghaziabad,Bharat City,"3 BHK Flat for Sale in Bharat City, Bhopura, Ghaziabad",5000000,14444.0,3,Ready to Move,Resale,,347.0
Ghaziabad,Bharat City 2,"2 BHK Flat for Sale in Bharat City 2, Bhopura, Ghaziabad",3700000,3524.0,2,Ready to Move,Resale,1190.0,1050.0
Ghaziabad,Bhopura,"1 BHK Flat for Sale in Bhopura, Ghaziabad",1550000,3444.0,1,Ready to Move,Resale,3150.0,451.0
Ghaziabad,Bhopura,"2 BHK Flat for Sale in Bhopura, Ghaziabad",2900000,2589.0,2,Ready to Move,Resale,450.0,1121.0
Ghaziabad,Chander Nagar,"4 BHK Flat for Sale in Chander Nagar, Surya Nagar, Ghaziabad",8500000,5556.0,4,Ready to Move,Resale,,1530.0
Ghaziabad,Chhapraula,"2 BHK Flat for Sale in Chhapraula, Ghaziabad",3000000,3158.0,2,Ready to Move,Resale,1050.0,950.0
Ghaziabad,Chiranjiv Vihar,"2 BHK Flat for Sale in Chiranjiv Vihar, Ghaziabad",3000000,4286.0,2,Ready to Move,Resale,50.0,700.0
Ghaziabad,Civitech Florencia,"2 BHK Flat for Sale in Civitech Florencia, Vaishali Extension, Ghaziabad",8700000,6566.0,2,Ready to Move,Resale,92.0,1326.0
Ghaziabad,Civitech Florencia,"3 BHK Flat for Sale in Civitech Florencia, Vaishali Extension, Ghaziabad",11500000,7188.0,3,Ready to Move,Resale,700.0,1600.0
Ghaziabad,Crossing Republic GH 7,"3 BHK Flat for Sale in Crossing Republic GH 7, Crossings Republik, Ghaziabad",6800000,6667.0,3,Ready to Move,Resale,,1020.0
Ghaziabad,DLF Ankur Vihar,"1 BHK Flat for Sale in DLF Ankur Vihar, Ghaziabad",1200000,10652.0,1,Ready to Move,Resale,1750.0,113.0
Ghaziabad,DLF Ankur Vihar,"2 BHK Flat for Sale in DLF Ankur Vihar, Ghaziabad",2050000,,2,,Resale,,
Ghaziabad,DLF Ankur Vihar,"2 BHK Flat for Sale in DLF Ankur Vihar, Loni, Ghaziabad",2250000,3125.0,2,Ready to Move,Resale,1500.0,720.0
Ghaziabad,Dev Heights,"2 BHK Flat for Sale in Dev Heights, NH 24, Ghaziabad",2400000,2550.0,2,Ready to Move,Resale,51.0,942.0
Ghaziabad,Devika Apartments,"3 BHK Flat for Sale in Devika Apartments, Vaishali, Ghaziabad",11200000,11534.0,3,Ready to Move,Resale,160.0,972.0
Ghaziabad,Devika Skypers,"2 BHK Flat for Sale in Devika Skypers, Raj Nagar Extension, Ghaziabad",2600000,3444.0,2,Ready to Move,Resale,2000.0,755.0
Ghaziabad,Diya Green City,"1 BHK Flat for Sale in Diya Green City, Raj Nagar Extension, Ghaziabad",2700000,5000.0,1,,Resale,,540.0
Ghaziabad,Diya Green City,"2 BHK Flat for Sale in Diya Green City, Raj Nagar Extension, Ghaziabad",3000000,3243.0,2,Ready to Move,Resale,1150.0,926.0
Ghaziabad,Dlf Dilshad Extension,"1 BHK Flat for Sale in Dlf Dilshad Extension, Ghaziabad",1500000,3333.0,1,Ready to Move,Resale,,451.0
Ghaziabad,Dlf Dilshad Plaza,"1 BHK Flat for Sale in Dlf Dilshad Plaza, Shalimar Garden, Ghaziabad",1800000,4000.0,1,Ready to Move,Resale,3150.0,450.0
Ghaziabad,Dream Homes,"2 BHK Flat for Sale in Dream Homes, NH 24, Ghaziabad",2600000,3218.0,2,Ready to Move,Resale,1600.0,808.0
Ghaziabad,Dundahera,"1 BHK Flat for Sale in Dundahera, Ghaziabad",2100000,3130.0,1,Ready to Move,Resale,2600.0,671.0
Ghaziabad,Dundahera,"2 BHK Flat for Sale in Dundahera, Ghaziabad",4100000,4100.0,2,Ready to Move,Resale,,1000.0
Ghaziabad,Euro Apartment RWA,"2 BHK Flat for Sale in Euro Apartment RWA, Sahibabad, Ghaziabad",5000000,4762.0,2,Ready to Move,Resale,600.0,1050.0
Ghaziabad,GDA Block C,"1 BHK Flat for Sale in GDA Block C, Lajpat Nagar Sector 4, Rajendra Nagar, Ghaziabad",2000000,2778.0,1,Ready to Move,Resale,1053.0,720.0
Ghaziabad,GDA Block P,"2 BHK Flat for Sale in GDA Block P, Sanjay Nagar, Ghaziabad",5000000,5161.0,2,Ready to Move,Resale,91.0,969.0
Ghaziabad,Gaur Cascades,"2 BHK Flat for Sale in Gaur Cascades, Raj Nagar Extension, Ghaziabad",6800000,9545.0,2,Ready to Move,Resale,,713.0
Ghaziabad,Gaur Ganga 2,"2 BHK Flat for Sale in Gaur Ganga 2, Vaishali, Ghaziabad",6200000,6294.0,2,Ready to Move,Resale,900.0,986.0
Ghaziabad,Gaur Green City,"3 BHK Flat for Sale in Gaur Green City, Indirapuram, Ghaziabad",12000000,7055.0,3,Poss. by Dec '24,Resale,,1701.0
Ghaziabad,Gaur Green Vista,"2 BHK Flat for Sale in Gaur Green Vista, Indirapuram, Ghaziabad",6300000,5780.0,2,Ready to Move,Resale,2400.0,1090.0
Ghaziabad,Gaur Heights,"2 BHK Flat for Sale in Gaur Heights, Vaishali, Ghaziabad",8200000,6212.0,2,Ready to Move,Resale,1260.0,1321.0
Ghaziabad,Gaur Homes,"3 BHK Flat for Sale in Gaur Homes, Govindpuram, Ghaziabad",5800000,13889.0,3,Ready to Move,Resale,,418.0
Ghaziabad,Gaurs Plaza,"1 BHK Flat for Sale in Gaurs Plaza, Shalimar Garden Extension 2, Rajendra Nagar, Ghaziabad",2000000,3008.0,1,Ready to Move,Resale,,665.0
Ghaziabad,Gaurs Siddhartham,"2 BHK Flat for Sale in Gaurs Siddhartham, Siddhartha Vihar, NH 24, Ghaziabad",5200000,5445.0,2,Ready to Move,Resale,,956.0
Ghaziabad,Ghaziabad,1 BHK Flat for Sale in Ghaziabad,1500000,5000.0,1,Ready to Move,Resale,1500.0,300.0
Ghaziabad,Ghaziabad, Studio Apartment for Sale in Ghaziabad,4750000,11628.0,1,Ready to Move,Resale,,409.0
Ghaziabad,Ghaziabad,2 BHK Flat for Sale in Ghaziabad,5600000,4480.0,2,Ready to Move,Resale,1437.0,1250.0
Ghaziabad,Ghaziabad,3 BHK Flat for Sale in Ghaziabad,4200000,13590.0,3,Ready to Move,Resale,,310.0
Ghaziabad,Ghaziabad Road,"2 BHK Flat for Sale in Ghaziabad Road, Ghaziabad",3800000,7306.0,2,Ready to Move,Resale,,521.0
Ghaziabad,Govindpuram Ghaziabad,2 BHK House for Sale in Govindpuram Ghaziabad,3800000,5714.0,2,Ready to Move,Resale,,666.0
Ghaziabad,Govindpuram Ghaziabad,3 BHK House for Sale in Govindpuram Ghaziabad,8500000,9444.0,3,Ready to Move,Resale,900.0,901.0
Ghaziabad,Green View Apartment,"1 BHK Flat for Sale in Green View Apartment, Vasundhara, Ghaziabad",2250000,7965.0,1,Ready to Move,Resale,,283.0
Ghaziabad,Gyan Khand 1,"2 BHK Flat for Sale in Gyan Khand 1, Indirapuram, Ghaziabad",4000000,4000.0,2,Ready to Move,Resale,,1000.0
Ghaziabad,Gyan Khand 2,"2 BHK Flat for Sale in Gyan Khand 2, Indirapuram, Ghaziabad",3900000,3900.0,2,Ready to Move,Resale,2500.0,1000.0
Ghaziabad,Gyan Khand 3,"2 BHK Flat for Sale in Gyan Khand 3, Ghaziabad",3300000,5590.0,2,Ready to Move,Resale,750.0,591.0
Ghaziabad,Gyan Khand 3,"3 BHK Flat for Sale in Gyan Khand 3, Ghaziabad",7500000,6471.0,3,Ready to Move,Resale,,1160.0
Ghaziabad,Gyan Khand 4,"3 BHK Flat for Sale in Gyan Khand 4, Indirapuram, Ghaziabad",6600000,4125.0,3,Ready to Move,Resale,2200.0,1600.0
Ghaziabad,Gyan Khand 4,"4 BHK Flat for Sale in Gyan Khand 4, Indirapuram, Ghaziabad",10000000,5556.0,4,Ready to Move,Resale,335.0,1800.0
Ghaziabad,Highend Paradise,"2 BHK Flat for Sale in Highend Paradise, Raj Nagar Extension, Ghaziabad",3240000,24074.0,2,Ready to Move,Resale,,135.0
Ghaziabad,Indirapuram,"1 BHK Flat for Sale in Indirapuram, Ghaziabad",1500000,4394.0,1,Ready to Move,Resale,,342.0
Ghaziabad,Indirapuram,"2 BHK Flat for Sale in Indirapuram, Ghaziabad",3500000,7124.0,2,Ready to Move,Resale,1800.0,492.0
Ghaziabad,Indirapuram,"4 BHK Flat for Sale in Indirapuram, Ghaziabad",11000000,6471.0,4,Ready to Move,Resale,,1700.0
Ghaziabad,Indraprastha Flat,"2 BHK Flat for Sale in Indraprastha Flat, Loni, Ghaziabad",2500000,2551.0,2,Ready to Move,Resale,,981.0
Ghaziabad,Jaipuria Apartment,"2 BHK Flat for Sale in Jaipuria Apartment, Crossings Republik, Ghaziabad",4000000,2857.0,2,Ready to Move,Resale,,1401.0
Ghaziabad,Jaipuria Sunrise Greens,"2 BHK Flat for Sale in Jaipuria Sunrise Greens, Indirapuram, Ghaziabad",5500000,4799.0,2,Ready to Move,Resale,725.0,1147.0
Ghaziabad,Jaipuria Sunrise Greens,"3 BHK Flat for Sale in Jaipuria Sunrise Greens, Indirapuram, Ghaziabad",10300000,,3,Ready to Move,Resale,,
Ghaziabad,Jalalpur Ghaziabad,7 BHK House for Sale in Jalalpur Ghaziabad,8550000,6359.0,7,Ready to Move,Resale,,1345.0
Ghaziabad,Janakpuri,"3 BHK Flat for Sale in Janakpuri, Ghaziabad",4500000,14286.0,3,Ready to Move,Resale,,315.0
Ghaziabad,Judges Enclave,"3 BHK Flat for Sale in Judges Enclave, Indirapuram, Ghaziabad",8400000,6181.0,3,Ready to Move,Resale,2100.0,1360.0
Ghaziabad,Judges Enclave,"4 BHK Flat for Sale in Judges Enclave, Indirapuram, Ghaziabad",8000000,8663.0,4,Ready to Move,Resale,1559.0,924.0
Ghaziabad,KDP Grand Savana,"2 BHK Flat for Sale in KDP Grand Savana, Raj Nagar Extension, Ghaziabad",5000000,4000.0,2,Ready to Move,Resale,80.0,1250.0
Ghaziabad,KDP MGI Gharaunda,"2 BHK Flat for Sale in KDP MGI Gharaunda, Raj Nagar Extension, Ghaziabad",2300000,2875.0,2,Ready to Move,Resale,650.0,800.0
Ghaziabad,KW Srishti,"3 BHK Flat for Sale in KW Srishti, Raj Nagar Extension, Ghaziabad",6950000,6193.0,3,Ready to Move,Resale,850.0,1123.0
Ghaziabad,Kamna Apartments,"1 BHK Flat for Sale in Kamna Apartments, Vaishali Sector 5, Ghaziabad",1800000,4500.0,1,Ready to Move,Resale,680.0,400.0
Ghaziabad,Kaushambi,"2 BHK Flat for Sale in Kaushambi, Ghaziabad",2500000,10467.0,2,Ready to Move,Resale,,239.0
Ghaziabad,Kaushambi,"3 BHK Flat for Sale in Kaushambi, Ghaziabad",17000000,9155.0,3,Ready to Move,Resale,1100.0,1857.0
Ghaziabad,Kavi Nagar,"2 BHK Flat for Sale in Kavi Nagar, Ghaziabad",5500000,6111.0,2,Ready to Move,Resale,1400.0,901.0
Ghaziabad,Kavi Nagar,"3 BHK Flat for Sale in Kavi Nagar, Ghaziabad",7000000,9554.0,3,Ready to Move,Resale,4900.0,733.0
Ghaziabad,Krishna Apra Gardens,"3 BHK Flat for Sale in Krishna Apra Gardens, Vaibhav Khand, Indirapuram, Ghaziabad",13700000,8068.0,3,Ready to Move,Resale,1170.0,1699.0
Ghaziabad,Krishna Nagar,"5 BHK House for Sale in Krishna Nagar, Ghukna Ghaziabad",6000000,3556.0,5,Ready to Move,Resale,,1688.0
Ghaziabad,La Gracia," Studio Apartment for Sale in La Gracia, Crossings Republik, Ghaziabad",2500000,8571.0,1,Ready to Move,Resale,100.0,292.0
Ghaziabad,Lajpat Nagar Sector 4,"2 BHK Flat for Sale in Lajpat Nagar Sector 4, Rajendra Nagar, Ghaziabad",4500000,4500.0,2,,Resale,,1000.0
Ghaziabad,Lal Kuan,"1 BHK Flat for Sale in Lal Kuan, Ghaziabad",1580000,2800.0,1,Ready to Move,Resale,1350.0,565.0
Ghaziabad,Lal Kuan,"2 BHK Flat for Sale in Lal Kuan, Ghaziabad",3150000,19630.0,2,Ready to Move,Resale,,161.0
Ghaziabad,Lal Quarter Ghaziabad Ghaziabad,4 BHK House for Sale in Lal Quarter Ghaziabad Ghaziabad,4000000,18580.0,4,Ready to Move,Resale,1360.0,216.0
Ghaziabad,Leo Apartment,"2 BHK Flat for Sale in Leo Apartment, Ram Prastha, Ghaziabad",7000000,6364.0,2,Ready to Move,Resale,,1100.0
Ghaziabad,Lohia Nagar Ghaziabad,10 BHK House for Sale in Lohia Nagar Ghaziabad,32500000,8598.0,10,Ready to Move,Resale,,3780.0
Ghaziabad,Loni,"3 BHK Flat for Sale in Loni, Ghaziabad",3150000,3889.0,3,Ready to Move,Resale,765.0,810.0
Ghaziabad,Madhuban Bapudham,"2 BHK Flat for Sale in Madhuban Bapudham, Ghaziabad",5400000,4013.0,2,Poss. by Aug '26,Resale,,1346.0
Ghaziabad,Mahagun Estates III,"2 BHK Flat for Sale in Mahagun Estates III, Shalimar Garden Extension 1, Ghaziabad",4800000,4000.0,2,Ready to Move,Resale,900.0,1200.0
Ghaziabad,Mahagun Mansion 1 and 2,"3 BHK Flat for Sale in Mahagun Mansion 1 and 2, Indirapuram, Ghaziabad",8000000,5634.0,3,Ready to Move,Resale,2050.0,1420.0
Ghaziabad,Mahagun Mansion 1 and 2,"3 BHK Flat for Sale in Mahagun Mansion 1 and 2, Vaibhav Khand, Indirapuram, Ghaziabad",10000000,5128.0,3,Ready to Move,Resale,750.0,1951.0
Ghaziabad,Mahagun Mascot,"2 BHK Flat for Sale in Mahagun Mascot, Crossings Republik, Ghaziabad",4400000,4000.0,2,Ready to Move,Resale,,1100.0
Ghaziabad,Mahagun Mascot,"3 BHK Flat for Sale in Mahagun Mascot, Crossings Republik, Ghaziabad",6000000,17000.0,3,Ready to Move,Resale,,353.0
Ghaziabad,Mahagun Mascot,"3 BHK Flat for Sale in Mahagun Mascot, Sain Vihar, Ghaziabad",7000000,3704.0,3,Ready to Move,Resale,,1890.0
Ghaziabad,Mahagun Mosaic,"2 BHK Flat for Sale in Mahagun Mosaic, Vaishali Sector 4, Ghaziabad",6400000,6244.0,2,,Resale,,1025.0
Ghaziabad,Mahagun Puram,"2 BHK Flat for Sale in Mahagun Puram, NH 24, Ghaziabad",3200000,3556.0,2,Ready to Move,Resale,2632.0,900.0
Ghaziabad,Mahagun Sarovar Portico," Studio Apartment for Sale in Mahagun Sarovar Portico, Vaishali, Ghaziabad",12500000,15000.0,1,Ready to Move,Resale,2200.0,834.0
Ghaziabad,Mahalakshmi Buildcon,"2 BHK Flat for Sale in Mahalakshmi Buildcon, Indirapuram, Ghaziabad",4050000,4091.0,2,Ready to Move,Resale,,990.0
Ghaziabad,Mahaluxmi Homz,"2 BHK Flat for Sale in Mahaluxmi Homz, Kaushambi, Ghaziabad",7500000,6198.0,2,Ready to Move,Resale,1400.0,1211.0
Ghaziabad,Mahindra Enclave,"3 BHK Flat for Sale in Mahindra Enclave, Shastri Nagar, Ghaziabad",2500000,2000.0,3,Ready to Move,Resale,,1250.0
Ghaziabad,Marium Nagar,"3 BHK Flat for Sale in Marium Nagar, Sewa Nagar, Ghaziabad",4000000,4000.0,3,Ready to Move,Resale,,1000.0
Ghaziabad,Migsun Kiaan,"3 BHK Flat for Sale in Migsun Kiaan, Vasundhara Sector 14, Ghaziabad",7500000,6250.0,3,Ready to Move,Resale,1255.0,1200.0
Ghaziabad,Modinagar Ghaziabad,1 BHK House for Sale in Modinagar Ghaziabad,4500000,12953.0,1,Ready to Move,Resale,4800.0,348.0
Ghaziabad,NBCC Town,"3 BHK Flat for Sale in NBCC Town, Tronica City, Ghaziabad",3000000,2727.0,3,Ready to Move,Resale,,1101.0
Ghaziabad,NH 24,"1 BHK Flat for Sale in NH 24, Ghaziabad",1800000,3448.0,1,Ready to Move,Resale,1220.0,523.0
Ghaziabad,NH 24,"2 BHK Flat for Sale in NH 24, Ghaziabad",3150000,6970.0,2,Ready to Move,Resale,850.0,452.0
Ghaziabad,NH 24,"3 BHK Flat for Sale in NH 24, Ghaziabad",5500000,5581.0,3,Ready to Move,Resale,,986.0
Ghaziabad,Nai Basti Dundahera,"1 BHK Flat for Sale in Nai Basti Dundahera, Ghaziabad",1300000,5319.0,1,Ready to Move,Resale,500.0,245.0
Ghaziabad,Naya Khand,"1 BHK Flat for Sale in Naya Khand, Nyay Khand 3, Ghaziabad",1700000,9355.0,1,Ready to Move,Resale,,182.0
Ghaziabad,Neeti Khand 1,"1 BHK Flat for Sale in Neeti Khand 1, Indirapuram, Ghaziabad",2600000,4333.0,1,Ready to Move,Resale,166.0,601.0
Ghaziabad,Neeti Khand 1,"2 BHK Flat for Sale in Neeti Khand 1, Indirapuram, Ghaziabad",3500000,3889.0,2,Ready to Move,Resale,,900.0
Ghaziabad,Neeti Khand 2,"4 BHK Flat for Sale in Neeti Khand 2, Indirapuram, Ghaziabad",16000000,7273.0,4,Ready to Move,Resale,2000.0,2200.0
Ghaziabad,New Panchwati Colony,"2 BHK Flat for Sale in New Panchwati Colony, Ghaziabad",2600000,34000.0,2,Ready to Move,Resale,,77.0
Ghaziabad,Niti Khand-Indirapuram,"1 BHK Flat for Sale in Niti Khand-Indirapuram, Indirapuram, Ghaziabad",2600000,4815.0,1,Ready to Move,Resale,,540.0
